7.7	6.4484e-07	8.1149e-07	1.45633e-06	0	3.28585e-11	9.2303e-11	1.25161e-10	1.03805e-10	5.92657e-11	1.63071e-10	8.95823e-07	5.23969e-11	8.95875e-07	1.31481e-06
7.8	5.84194e-07	8.73181e-07	1.45737e-06	0	3.15072e-11	8.83229e-11	1.1983e-10	9.956e-11	5.66462e-11	1.56206e-10	8.22504e-07	5.00765e-11	8.22554e-07	1.39307e-06
7.9	5.18558e-07	9.40231e-07	1.45879e-06	0	3.02303e-11	8.45742e-11	1.14804e-10	9.55468e-11	5.41834e-11	1.4973e-10	7.56646e-07	4.78953e-11	7.56694e-07	1.47699e-06
8	4.54423e-07	1.0132e-06	1.46762e-06	0	2.90226e-11	8.10399e-11	1.10062e-10	9.17498e-11	5.18655e-11	1.43615e-10	6.97445e-07	4.58427e-11	6.97491e-07	1.5671e-06
8.1	3.95569e-07	1.09271e-06	1.48827e-06	0	2.78794e-11	7.77046e-11	1.05584e-10	8.81543e-11	4.96817e-11	1.37836e-10	6.44168e-07	4.39091e-11	6.44212e-07	1.66397e-06
8.2	3.436e-07	1.17946e-06	1.52306e-06	0	2.67965e-11	7.45543e-11	1.01351e-10	8.4747e-11	4.76223e-11	1.32369e-10	5.96151e-07	4.20859e-11	5.96193e-07	1.76825e-06
8.3	2.98743e-07	1.27423e-06	1.57298e-06	0	2.57698e-11	7.15759e-11	9.73457e-11	8.15156e-11	4.56783e-11	1.27194e-10	5.52803e-07	4.03651e-11	5.52843e-07	1.88064e-06
8.4	2.60506e-07	1.37791e-06	1.63842e-06	0	2.47957e-11	6.87577e-11	9.35534e-11	7.84487e-11	4.38416e-11	1.2229e-10	5.13598e-07	3.87394e-11	5.13637e-07	2.00194e-06
8.5	2.28097e-07	1.49148e-06	1.71958e-06	0	2.38708e-11	6.60889e-11	8.99596e-11	7.55358e-11	4.21046e-11	1.1764e-10	4.78074e-07	3.72022e-11	4.78111e-07	2.13302e-06
8.6	2.00668e-07	1.61603e-06	1.8167e-06	0	2.2992e-11	6.35594e-11	8.65514e-11	7.27674e-11	4.04605e-11	1.13228e-10	4.45821e-07	3.57474e-11	4.45857e-07	2.27486e-06
8.7	1.77422e-07	1.75279e-06	1.93022e-06	0	2.21564e-11	6.11602e-11	8.33166e-11	7.01344e-11	3.89031e-11	1.09038e-10	4.1648e-07	3.43694e-11	4.16514e-07	2.42853e-06
8.8	1.57662e-07	1.90311e-06	2.06077e-06	0	2.13615e-11	5.88828e-11	8.02442e-11	6.76286e-11	3.74267e-11	1.05055e-10	3.89733e-07	3.30632e-11	3.89767e-07	2.5952e-06
8.9	1.40796e-07	2.06848e-06	2.20927e-06	0	2.06046e-11	5.67194e-11	7.7324e-11	6.52422e-11	3.60258e-11	1.01268e-10	3.65305e-07	3.1824e-11	3.65337e-07	2.77618e-06
9	1.26333e-07	2.25053e-06	2.37686e-06	0	1.98835e-11	5.46629e-11	7.45464e-11	6.29682e-11	3.46957e-11	9.76639e-11	3.4295e-07	3.06474e-11	3.4298e-07	2.97287e-06
9.1	1.13869e-07	2.45103e-06	2.5649e-06	0	1.91961e-11	5.27066e-11	7.19027e-11	6.08e-11	3.34318e-11	9.42318e-11	3.22452e-07	2.95295e-11	3.22481e-07	3.18682e-06
9.2	1.03074e-07	2.67185e-06	2.77493e-06	0	1.85405e-11	5.08444e-11	6.93849e-11	5.87314e-11	3.22299e-11	9.09613e-11	3.03622e-07	2.84666e-11	3.03651e-07	3.41967e-06
9.3	9.3679e-08	2.91496e-06	3.00864e-06	0	1.79148e-11	4.90705e-11	6.69853e-11	5.67566e-11	3.10863e-11	8.7843e-11	2.86294e-07	2.74553e-11	2.86321e-07	3.67316e-06
